"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @RichforGA: I have seen the real polls in #GA07!   .@realDonaldTrump approval numbers are through the roof!!!   Don¨t listen to the fake・",FALSE,0,NA,2020-05-05 22:59:25,FALSE,NA,"1257807140670115843",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DonaldBreech",110,TRUE,FALSE,NA,NA
"RT @deAdder: Cartoon for @chronicleherald #TrumpPressBriefing #TrumpTownHall #FoxNews #LincolnMemorial #trump #Trump2020 https://t.co/JfWSq・",FALSE,0,NA,2020-05-05 22:59:25,FALSE,NA,"1257807137801228298",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","amartin_nl",900,TRUE,FALSE,NA,NA
"RT @Stonekeeper3: @AnBeOnd @DeplrbleRzistr @TexanAlliKat @MaysPatriot @floydddunagan @tammy_maga @stlpcs @MelanieMetz6 @GarnoRealestate @cb・",FALSE,0,NA,2020-05-05 22:59:24,FALSE,NA,"1257807132965167104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stonekeeper3",1,TRUE,FALSE,NA,NA
"@4YrsToday Is it a bad thing to be a pathological lying sociopathic Narcissist? #Trump",FALSE,0,"4YrsToday",2020-05-05 22:59:21,FALSE,"1257804714688774145","1257807121430859777","848276549308739584","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CappyinBoston01",0,FALSE,FALSE,NA,NA
"RT @MrsC_Assange: Heads up!

FACTS:

The only ""PLAN"" the #Trump Admin is following re my son journalist Julian Assange is to: 

* Unlawfull・",FALSE,0,NA,2020-05-05 22:59:16,FALSE,NA,"1257807102136868865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blue_marbleeyes",16,TRUE,FALSE,NA,NA
"RT @mterr337: I received my #Stimuluscheck by Direct Deposit. Today, I received a letter from #trump with his signature per my payment. The・",FALSE,0,NA,2020-05-05 22:59:15,FALSE,NA,"1257807096713748483",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avocams",1425,TRUE,FALSE,NA,NA
"@CNN To quote Stormy Daniels on #Trump - ""What?! You're done already? - Did you actually do anything?""

https://t.co/gfeCoQXvEU",FALSE,0,"CNN",2020-05-05 22:59:13,FALSE,"1257749349477597185","1257807089155653632","759251","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BAG66U",0,FALSE,FALSE,NA,NA
"#Trump had three years to re-stock the #NationalStockpile - but blames the December-January #Impeachment for doing・ https://t.co/Qh94m2dnf9",FALSE,0,NA,2020-05-05 22:59:13,TRUE,NA,"1257807087838601219",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MedPierre",0,FALSE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo・",FALSE,0,NA,2020-05-05 22:59:12,FALSE,NA,"1257807082558033923",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WASHLink",176,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: When a #COVID19 Vaccine becomes available, will you and your family get vaccinated??

Please Vote and Retweet to sprea・",FALSE,0,NA,2020-05-05 22:59:11,FALSE,NA,"1257807081333125120",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PapillonLvr",216,TRUE,FALSE,NA,NA
"RT @Sassy4Trump: NO To Mail In Voting!! Make Voter ID Required!! #TRUMP 
#MAGAROLLERCOASTER 
<U+0001F5F3>@POLITICALWAROOM 
<U+2705>@KiltyJeremy 
<U+0001F5F3>@titan428・",FALSE,0,NA,2020-05-05 22:59:11,FALSE,NA,"1257807081077432328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pop6627",204,TRUE,FALSE,NA,NA
"@Reuters <U+0001F6A8> over 70,000<U+00A0>Americans are DEAD due to #Trump FAILURE

<U+0001F6A8> 30.3 MILLION Americans LOST #Jobs in RECENT Week・ https://t.co/73k2NvLIOS",FALSE,0,"Reuters",2020-05-05 22:59:10,TRUE,"1257784022035566592","1257807077428408320","1652541","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InconvenientTr5",0,FALSE,FALSE,NA,NA
"The Republican President &amp; Republican Senate refuse to help small businesses &amp; workers. People will now have to wor・ https://t.co/MNgq7T4eDN",FALSE,0,NA,2020-05-05 22:59:09,TRUE,NA,"1257807072718184448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeftOfLansing",0,FALSE,FALSE,NA,NA
"RT @BlackCat_Events: Hey @jeffkatzshow I am Sitting in a @Applebees in the great state of #TEXAS where @GovAbbott is doing a great job reop・",FALSE,0,NA,2020-05-05 22:59:09,FALSE,NA,"1257807072504184841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffkatzshow",1,TRUE,FALSE,NA,NA
"@WhiteHouse The Narcissist In Chief is sweating the Nov Election

Cue the lying, gaslighting and panic through twee・ https://t.co/P8EqXFKKAZ",FALSE,1,"WhiteHouse",2020-05-05 22:59:05,TRUE,"1257806740378324993","1257807053474725888","822215673812119553","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rightNtruthMat",0,FALSE,FALSE,NA,NA
"@theintercept @fastlerner Oh my...
Let's hope the #Trump &amp; #GOP Crime Family doesn't have this braver, greater patr・ https://t.co/7k0eeyc3u5",FALSE,0,"theintercept",2020-05-05 22:59:04,TRUE,"1257799231605219331","1257807051717095424","2329066872","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","althepal55",0,FALSE,FALSE,NA,NA
"RT @mterr337: I received my #Stimuluscheck by Direct Deposit. Today, I received a letter from #trump with his signature per my payment. The・",FALSE,0,NA,2020-05-05 22:59:02,FALSE,NA,"1257807044494585856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wasregan",1425,TRUE,FALSE,NA,NA
"I take it #trump doesn¨t know what novel means as in Novel #COVID19.  The other admin. knew nothing about this viru・ https://t.co/PjET88LrtB",FALSE,0,NA,2020-05-05 22:58:58,TRUE,NA,"1257807027587428354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","XopherKyle",0,FALSE,FALSE,NA,NA
"@Politidope Rambling American death figures fie to come covid19 from zero to 2,500,000M gives #Trump ammunition to・ https://t.co/tmNCbmYG7w",FALSE,0,"Politidope",2020-05-05 22:58:56,TRUE,"1257777294757761025","1257807016732442624","113724715","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrumpyOldeDude",0,FALSE,FALSE,NA,NA
"RT @WonderWoman2KAG: THE #Coronavirus Solution: 
1. ID VULNERABLE populations. 
2. Protect THE MOST VULNERABLE, lock them down.
3. Let ever・",FALSE,0,NA,2020-05-05 22:58:55,FALSE,NA,"1257807011187695616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mobycat6969",49,TRUE,FALSE,NA,NA
"RT @DeeTwoCents: Can we all just agree that #Trump and the Republican Party are committing genocide? You think if white people were dying l・",FALSE,0,NA,2020-05-05 22:58:54,FALSE,NA,"1257807007404474370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ToddPJanson1",130,TRUE,FALSE,NA,NA
"RT @MrsC_Assange: Heads up!

FACTS:

The only ""PLAN"" the #Trump Admin is following re my son journalist Julian Assange is to: 

* Unlawfull・",FALSE,0,NA,2020-05-05 22:58:52,FALSE,NA,"1257806998713794560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lilitica",16,TRUE,FALSE,NA,NA
"Who does this moron think he is spending $4 Trillion of tax payer money to try &amp; get himself re-elected? #COVID19・ https://t.co/2UtJPBSPMA",FALSE,1,NA,2020-05-05 22:58:51,TRUE,NA,"1257806997845467136",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HailMarxism",0,FALSE,FALSE,NA,NA
"RT @CharlizeTheroff: @LadyPoop2 @myfibonacci he wouldve tortured his pets

#Trump #notquiteright",FALSE,0,NA,2020-05-05 22:58:50,FALSE,NA,"1257806993739223040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadyPoop2",1,TRUE,FALSE,NA,NA
"RT @FuckThe_NRA: Over 70,000 #coronavirus deaths in America. Way over twice as many as any other country.

Don't let #Trump &amp; the #GOP norm・",FALSE,0,NA,2020-05-05 22:58:48,FALSE,NA,"1257806985392607232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","finn_charlene",20,TRUE,FALSE,NA,NA
"RT @WonderWoman2KAG: I was going to ask when our murder hornet stimulus checks will arrive, &amp; then I saw this video. The media won't show u・",FALSE,0,NA,2020-05-05 22:58:48,FALSE,NA,"1257806981919911936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pattiarchi_usa",252,TRUE,FALSE,NA,NA
"RT @RichforGA: I have seen the real polls in #GA07!   .@realDonaldTrump approval numbers are through the roof!!!   Don¨t listen to the fake・",FALSE,0,NA,2020-05-05 22:58:46,FALSE,NA,"1257806976685240320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sedonasurf",110,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo・",FALSE,0,NA,2020-05-05 22:58:46,FALSE,NA,"1257806976588722176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andae21",176,TRUE,FALSE,NA,NA
"RT @sparkyb1: @TheSocialCTV US #trump has NOT handled #covid19; acted SO late!  PM Trudeau must realistically be Much higher than 74% over・",FALSE,0,NA,2020-05-05 22:58:46,FALSE,NA,"1257806976500641794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Justmemarie2",1,TRUE,FALSE,NA,NA
"RT @Bunny_Slick: @nevaeh19731 @NCPernicus @PhilipRucker @PaulaReidCBS @weijia guessing that spin will work on the uneducated base
#Trump #D・",FALSE,0,NA,2020-05-05 22:58:45,FALSE,NA,"1257806971513835521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ereina1",6,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 450<U+0001F1FA><U+0001F1F8>
""We're Gonna Do it AGAIN... We're gonna build the greatest economy in the world again, and it'・",FALSE,0,NA,2020-05-05 22:58:43,FALSE,NA,"1257806962022023171",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SorensenTracey",165,TRUE,FALSE,NA,NA
"RT @lgutwein99_31: Aerial video of the half mile #Trump #KeepAmericaGreat @realDonaldTrump @VP @DavidJHarrisJr https://t.co/5xDYJh1MAY",FALSE,0,NA,2020-05-05 22:58:39,FALSE,NA,"1257806947052474368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","webbdv",1291,TRUE,FALSE,NA,NA
"RT @gary_kline: @The_UnSilent_ @realDonaldTrump Just in case some people might not have heard about #Trump's drug addiction... https://t.co・",FALSE,0,NA,2020-05-05 22:58:39,FALSE,NA,"1257806945135845376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmhooksline",10,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: When a #COVID19 Vaccine becomes available, will you and your family get vaccinated??

Please Vote and Retweet to sprea・",FALSE,0,NA,2020-05-05 22:58:38,FALSE,NA,"1257806942421921792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShieldByFaith",216,TRUE,FALSE,NA,NA
"RT @Wyn1745: AG Barr: ""The Russia investigation into President Trump's 2016 campaign was ""One of The Greatest Travesties in American Histor・",FALSE,0,NA,2020-05-05 22:58:37,FALSE,NA,"1257806939419037698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pink10Chanel",460,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: This should make the #GOP &amp; #Trump nervous. Poll shows public assessment of:
- Trump¨s handling of #COVID19 : Good = 44・",FALSE,0,NA,2020-05-05 22:58:37,FALSE,NA,"1257806938739359744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anya2112",59,TRUE,FALSE,NA,NA
"RT @JohnathanPerk: #BetYouForgot: Trump made a Trail of Tears joke when Warren joined the race.

#RT and keep the hashtag going w/ a DISGUS・",FALSE,0,NA,2020-05-05 22:58:37,FALSE,NA,"1257806935954305024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hangry4Life",1,TRUE,FALSE,NA,NA
"RT @RT_com: #Maduro claims members of '#Trump¨s security team' were with a captured group of mercenaries tasked with killing him

DETAILS:・",FALSE,0,NA,2020-05-05 22:58:33,FALSE,NA,"1257806920536199168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olivermoney",163,TRUE,FALSE,NA,NA
"RT @funnymcmurray: @realDonaldTrump #Arizona needs to teach #DonTheCon the meaning of #CincoDeMayo -- the white invaders were sent back hom・",FALSE,0,NA,2020-05-05 22:58:33,FALSE,NA,"1257806919273766913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hunleydeh",3,TRUE,FALSE,NA,NA
"#Trump official ignored warning on malaria #drug, coronavirus, government scientist says - May 5 @ 6:56 PM ET https://t.co/CZIVJwe2mh",FALSE,0,NA,2020-05-05 22:58:30,FALSE,NA,"1257806906137214982",NA,"<a href=""http://pulpnews.com"" rel=""nofollow"">PulpNews</a>","PulpNews",0,FALSE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet・",FALSE,0,NA,2020-05-05 22:58:28,FALSE,NA,"1257806901644935169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShieldByFaith",181,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet・",FALSE,0,NA,2020-05-05 22:58:27,FALSE,NA,"1257806894615453696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarcSandler4",181,TRUE,FALSE,NA,NA
"RT @Stonekeeper3: @RebelNurse76 @FaleroJr @DGurL12345 @AnBeOnd @DeplrbleRzistr @TexanAlliKat @MaysPatriot @floydddunagan @tammy_maga @stlpc・",FALSE,0,NA,2020-05-05 22:58:26,FALSE,NA,"1257806890878341120",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stonekeeper3",3,TRUE,FALSE,NA,NA
"RT @richardodurrant: Now even #Trump supporters can¨t take THIS seriously surely???? https://t.co/jfIjLHoovC",FALSE,0,NA,2020-05-05 22:58:24,FALSE,NA,"1257806882133041152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OfficialEddieR",11,TRUE,FALSE,NA,NA
"God bless u . I am so sorry there are assholes in this world . Fuck #Trump https://t.co/ykL5e21x8C",FALSE,0,NA,2020-05-05 22:58:23,FALSE,NA,"1257806878970699776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaniaNath",0,FALSE,FALSE,NA,NA
"RT @lgutwein99_31: Aerial video of the half mile #Trump #KeepAmericaGreat @realDonaldTrump @VP @DavidJHarrisJr https://t.co/5xDYJh1MAY",FALSE,0,NA,2020-05-05 22:58:21,FALSE,NA,"1257806870330441734",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MAGA_GunGirl",1291,TRUE,FALSE,NA,NA
"RT @LuBonLez: Powerful statement of truth to power. This is too important to ignore. American lives are not being sqandered in service of t・",FALSE,0,NA,2020-05-05 22:58:19,FALSE,NA,"1257806863988428800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shakti74572",2,TRUE,FALSE,NA,NA
"#BetYouForgot: Trump made a Trail of Tears joke when Warren joined the race.

#RT and keep the hashtag going w/ a D・ https://t.co/Z31zZWJgIJ",FALSE,0,NA,2020-05-05 22:58:18,TRUE,NA,"1257806857235644418",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnathanPerk",1,FALSE,FALSE,NA,NA
"My kids now refer to going #2 as taking a #trump.  I am so proud! #resist #DumpTrump #AnyoneButTrump2020・ https://t.co/vgDDJyUDRa",FALSE,1,NA,2020-05-05 22:58:17,TRUE,NA,"1257806854379487232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krisriis",0,FALSE,FALSE,NA,NA
"We are on our own @GovernorKayIvey. #Trump has deserted us. It was too soon to reopen. It isn¨t political. It is re・ https://t.co/QBye9tl62h",FALSE,0,NA,2020-05-05 22:58:16,TRUE,NA,"1257806848721391618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DHAmerican",0,FALSE,FALSE,NA,NA
"RT @GameTimeWoo153: I just saw this on TV. #Coronavirus #Hoax #CoronaHoax #Trump https://t.co/IGWw7bhcne",FALSE,0,NA,2020-05-05 22:58:14,FALSE,NA,"1257806841050009602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BadBoyz94961137",2,TRUE,FALSE,NA,NA
"@nowthisnews <U+0001F6A8> over 70,000<U+00A0>Americans are DEAD due to #Trump FAILURE

<U+0001F6A8> 30.3 MILLION Americans LOST #Jobs in RECENT・ https://t.co/HGbhmnF4pR",FALSE,0,"nowthisnews",2020-05-05 22:58:13,TRUE,"1257634395592122368","1257806838332088320","701725963","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InconvenientTr5",0,FALSE,FALSE,NA,NA
"RT @gmarlowe: @zachjourno ¨Live and let die¨ the perfect soundtrack for Trump¨s handling of the pandemic killing more Americans than anywhe・",FALSE,0,NA,2020-05-05 22:58:09,FALSE,NA,"1257806819533238274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fransaundersays",2,TRUE,FALSE,NA,NA
"RT @jpierni: 70,000 American lives mean n nothing to #Trump bc their pictures are not on green #banknotes <U+0001F4B5>

#TrumpOwnsEveryDeath of #COVID・",FALSE,0,NA,2020-05-05 22:58:03,FALSE,NA,"1257806795113787392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nvtrumphater",17,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet・",FALSE,0,NA,2020-05-05 22:58:01,FALSE,NA,"1257806786628853769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Isomco",181,TRUE,FALSE,NA,NA
"RT @ChinaDaily: Experts from both the World Health Organization (#WHO) and the United States, including intelligence analysts, have contest・",FALSE,0,NA,2020-05-05 22:58:01,FALSE,NA,"1257806785781489664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JamesWith",25,TRUE,FALSE,NA,NA
"Trump's newly appointed chief astrologist <U+0001F447><U+0001F447>
#Trump
#FaedState
#COVID19 https://t.co/PGEJQLtlsP",FALSE,0,NA,2020-05-05 22:57:58,FALSE,NA,"1257806773722820608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cacophanix",0,FALSE,FALSE,NA,NA
"@Roseluvzevery1 @Joni_Looking @BiemansSheri @fred_guttenberg Very, very sick &amp; twisted. Who do those crazy gun-toti・ https://t.co/En7auGf2fn",FALSE,0,"Roseluvzevery1",2020-05-05 22:57:57,TRUE,"1257774014656888836","1257806771655069697","1222299217890369537","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","information4U2",0,FALSE,FALSE,NA,NA
"RT @DeeTwoCents: Can we all just agree that #Trump and the Republican Party are committing genocide? You think if white people were dying l・",FALSE,0,NA,2020-05-05 22:57:55,FALSE,NA,"1257806762608152578",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindyLoo515",130,TRUE,FALSE,NA,NA
"RT @mattspetalnick: #Trump denies U.S. role in what #Venezuela says was 'mercenary' incursion <U+2066>@mattspetalnick<U+2069> <U+2066>@steveholland1<U+2069>  https://t・",FALSE,0,NA,2020-05-05 22:57:54,FALSE,NA,"1257806759097438217",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlStone68",6,TRUE,FALSE,NA,NA
"RT @MrsC_Assange: Heads up!

FACTS:

The only ""PLAN"" the #Trump Admin is following re my son journalist Julian Assange is to: 

* Unlawfull・",FALSE,0,NA,2020-05-05 22:57:53,FALSE,NA,"1257806752529231872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBfromPA",16,TRUE,FALSE,NA,NA
"RT @rightNtruthMat: @Acosta Trump¨s charade in Arizona is a
panic trip to gaslight America

He has no empathy or concern and is only fuelin・",FALSE,0,NA,2020-05-05 22:57:49,FALSE,NA,"1257806735940730881",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CastonChris",64,TRUE,FALSE,NA,NA
"RT @RachelBotRussia: @RedPatriot17 @favourafolabi @DC_Draino @Acosta the poor man is obsessed by Trump

but he's not equipped intellectuall・",FALSE,0,NA,2020-05-05 22:57:48,FALSE,NA,"1257806732325261312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","favourafolabi",1,TRUE,FALSE,NA,NA
"@realDonaldTrump And the per capita rates of Covid testing? 

1/100 is different from 1/1000. 

#mathishard #Democrats2020 #trump #COVID19",FALSE,0,"realDonaldTrump",2020-05-05 22:57:42,FALSE,"1257714716492722176","1257806706446344193","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oeastender",0,FALSE,FALSE,NA,NA
"RT @mterr337: #trump predicts next year is going to be one of the best years we have ever had.

I believe it can be a wonderful year if we・",FALSE,0,NA,2020-05-05 22:57:41,FALSE,NA,"1257806703531184128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vmbritsch",25,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump The @ProjectLincoln ""losers"" are laughing their asses off because your crippling insecurities have forced・",FALSE,0,NA,2020-05-05 22:57:39,FALSE,NA,"1257806695696384000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ms313119",105,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump Dear @TheRickWilson @gtconway3d @jwgop @SteveSchmidtSES: huge congratulations. Not just on creating an inc・",FALSE,0,NA,2020-05-05 22:57:38,FALSE,NA,"1257806688075124736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","antypynky55",690,TRUE,FALSE,NA,NA
