"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"https://t.co/933CMUEmCI
Reading what #Trump has to say here makes me think of a hospital where all final decisions・ https://t.co/E8zPW035M9",FALSE,0,NA,2020-05-06 00:00:08,TRUE,NA,"1257822419735031811",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnOCAP",0,FALSE,FALSE,NA,NA
"Corruption and cronyism prevails in the #Trump regime while the #TrumpBodyCount rises from the #trumpvirus. The onl・ https://t.co/ZqR4ycBgq7",FALSE,0,NA,2020-05-06 00:00:07,TRUE,NA,"1257822414865608705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jordandeguzman",0,FALSE,FALSE,NA,NA
"RT @Sassy4Trump: NO To Mail In Voting!! Make Voter ID Required!! #TRUMP 
#MAGAROLLERCOASTER 
<U+0001F5F3>@POLITICALWAROOM 
<U+2705>@KiltyJeremy 
<U+0001F5F3>@titan428・",FALSE,0,NA,2020-05-06 00:00:04,FALSE,NA,"1257822401552924679",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BondslaveJason",212,TRUE,FALSE,NA,NA
"No life signs from #Trump in the last 3 hours. Could he be doing his job?",FALSE,0,NA,2020-05-06 00:00:02,FALSE,NA,"1257822392501637121",NA,"<a href=""http://example.com/"" rel=""nofollow"">Trumpytweeter</a>","trumpytweeter",0,FALSE,FALSE,NA,NA
"Touring a mask plant while not wearing a mask in the middle of all this is so onbrand for #Trump it gives me goosebumps.",FALSE,0,NA,2020-05-06 00:00:01,FALSE,NA,"1257822387418128385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drewstile",0,FALSE,FALSE,NA,NA
"""Attorney General William Barr made another attempt to stop the Trump administration from pushing forward its agend・ https://t.co/Ex2j7l5NOg",FALSE,0,NA,2020-05-06 00:00:00,TRUE,NA,"1257822383966044160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","liquidlunchtv",0,FALSE,FALSE,NA,NA
"RT @Mindcite_US: Your daily reminder: America's second worst virus CAN be annihilated November 3, 2020  <U+0001F9A0> <U+2622><U+FE0F> 

#Coronavirus #Trump #VoteBlu・",FALSE,0,NA,2020-05-05 23:59:56,FALSE,NA,"1257822369944440832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryslerLeslie",18,TRUE,FALSE,NA,NA
"RT @DimarePhilip: @FAIRImmigration @DailyCaller @thejasonhopkins My, when #W starts to look good, you know we have true problems at the top・",FALSE,0,NA,2020-05-05 23:59:49,FALSE,NA,"1257822339514814464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DimarePhilip",1,TRUE,FALSE,NA,NA
"Outstanding! It wasn't lost on him, either...#Trump looks like he's about to crap a ventilator. And no mask--he sai・ https://t.co/0wUAB0PSd9",FALSE,0,NA,2020-05-05 23:59:47,TRUE,NA,"1257822329771405312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hennessanity",0,FALSE,FALSE,NA,NA
"The first step to defeat #COVID<U+30FC>19 is to replace the entire #Trump administration. #CuomoForPresident",FALSE,0,NA,2020-05-05 23:59:47,FALSE,NA,"1257822328664190976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catnogood",0,FALSE,FALSE,NA,NA
"RT @Stonekeeper3: @WenMaMa2 @JanetTXBlessed @Lots_Of_Fun_69 @TexanAlliKat @MaysPatriot @floydddunagan @tammy_maga @stlpcs @MelanieMetz6 @Ga・",FALSE,0,NA,2020-05-05 23:59:46,FALSE,NA,"1257822326332157952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DMcduffin",2,TRUE,FALSE,NA,NA
"RT @Goldstatetimes: GEORGE CONWAY IS A STONE COLD LOSER: Trump GOES OFF on Bill Kristol and the Lincoln Project
#BillKristol @gtconway3d #K・",FALSE,0,NA,2020-05-05 23:59:45,FALSE,NA,"1257822323672899585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mddd3528",7,TRUE,FALSE,NA,NA
"RT @rightNtruthMat: @Acosta Trump¨s charade in Arizona is a
panic trip to gaslight America

He has no empathy or concern and is only fuelin・",FALSE,0,NA,2020-05-05 23:59:45,FALSE,NA,"1257822323165536262",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyDelg74803877",87,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: CNN Sends #Trump Campaign #CeaseAndDesist Letter For ｀Deceptive¨ Ad Showing #CNN Agreeing His Actions Saved Lives; Campai・",FALSE,0,NA,2020-05-05 23:59:36,FALSE,NA,"1257822284263251968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zoogerdee",208,TRUE,FALSE,NA,NA
"RT @oybay: @BillKristol Welcome to Arizona, Agent Orange. 

Why does Kellyanne keeps telling #Trump to use Acme products? Many people are s・",FALSE,0,NA,2020-05-05 23:59:34,FALSE,NA,"1257822278026506245",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","papaD0404",9,TRUE,FALSE,NA,NA
"RT @Miami_Rebelde: This is #Trump and all his ""LIBERATE"" tweets where he asks for Right Wing Militias to protest and force reopening states・",FALSE,0,NA,2020-05-05 23:59:34,FALSE,NA,"1257822277862711298",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oromariposa06",0,TRUE,FALSE,NA,NA
"IS THIS WW3-BIOWAR? | 'INVISIBLE ENEMY' v HUMANITY
Precise Origin-Source of Coronavirus must be fully exposed.
Acco・ https://t.co/ZF3XXrmrU2",FALSE,0,NA,2020-05-05 23:59:33,TRUE,NA,"1257822273475612678",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CVenslauskas",0,FALSE,FALSE,NA,NA
"RT @cognitivediss00: @Gal_NYCA ABSOLUTELY.... How did this happen that a #Trump FBI Director is actually #deepstate?  Who advised Trump???・",FALSE,0,NA,2020-05-05 23:59:32,FALSE,NA,"1257822269755346949",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Granny61713",34,TRUE,FALSE,NA,NA
"#Trump #AmericaStrong #coronavirus #COVID<U+30FC>19 #COVID19 #life #selfish #WednesdayThoughts #economy #StayHome・ https://t.co/9qrmdxVJNE",FALSE,0,NA,2020-05-05 23:59:31,TRUE,NA,"1257822261744197638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UrbanTake_001",0,FALSE,FALSE,NA,NA
"@Acosta His mouthpiece trailing behind him, lol. #trump @PressSec #honeywell",FALSE,0,"Acosta",2020-05-05 23:59:27,FALSE,"1257782205704634368","1257822247319932928","22771961","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laura711hender",0,FALSE,FALSE,NA,NA
"Especially not one for Team Putin/Satan.

#Trump https://t.co/8qMmUk5A5P",FALSE,0,NA,2020-05-05 23:59:25,FALSE,NA,"1257822237467475968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kate_Chase",0,FALSE,FALSE,NA,NA
"RT @Laurie_Garrett: Two separate models predict US #COVID19 death toll will nearly 2X by late June, nearing 135,000 souls, but the @WhiteHo・",FALSE,0,NA,2020-05-05 23:59:24,FALSE,NA,"1257822233172598790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mina_MG86",209,TRUE,FALSE,NA,NA
"RT @rayelli66084832: The Lie of Identity Politics | Ray Ellis Podcast #030 https://t.co/gDHVip7jiB via @YouTube Join the conversation. #Tru・",FALSE,0,NA,2020-05-05 23:59:21,FALSE,NA,"1257822220480475136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayelli66084832",0,TRUE,FALSE,NA,NA
"RT @DeeTwoCents: Can we all just agree that #Trump and the Republican Party are committing genocide? You think if white people were dying l・",FALSE,0,NA,2020-05-05 23:59:20,FALSE,NA,"1257822215417913345",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheWitchProf",176,TRUE,FALSE,NA,NA
"@Leslieoo7 The #idiotking #grifter #trump and his #kakistocracy brought so much shame to a once generally respected・ https://t.co/KBSMQpPrvH",FALSE,0,"Leslieoo7",2020-05-05 23:59:19,TRUE,"1257747274572214272","1257822211932471296","2420848054","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sdcinvancouver",0,FALSE,FALSE,NA,NA
"RT @JimAshley007: @POTUS @realDonaldTrump profoundly says:

＾We built the greatest economy the world has ever seen, and we¨re going to do i・",FALSE,0,NA,2020-05-05 23:59:18,FALSE,NA,"1257822208434622464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MEE56674472",31,TRUE,FALSE,NA,NA
"Shout out to @GregGutfeldShow for toppling the late night shows of @JimmyKimmelLive and @StephenAtHome in ratings.・ https://t.co/si2GAPEvPt",FALSE,0,NA,2020-05-05 23:59:16,TRUE,NA,"1257822202327715843",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","__CAPO__NY",0,FALSE,FALSE,NA,NA
"RT @RichforGA: I have seen the real polls in #GA07!   .@realDonaldTrump approval numbers are through the roof!!!   Don¨t listen to the fake・",FALSE,0,NA,2020-05-05 23:59:16,FALSE,NA,"1257822200729604096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BetsysUSofA1776",171,TRUE,FALSE,NA,NA
"RT @WonderWoman2KAG: THE #Coronavirus Solution: 
1. ID VULNERABLE populations. 
2. Protect THE MOST VULNERABLE, lock them down.
3. Let ever・",FALSE,0,NA,2020-05-05 23:59:05,FALSE,NA,"1257822154650984448",NA,"<a href=""https://www.freegreenpower.org"" rel=""nofollow"">BotHelloWorld-SSBot</a>","CoronaVirusCall",64,TRUE,FALSE,NA,NA
"RT @WonderWoman2KAG: THE #Coronavirus Solution: 
1. ID VULNERABLE populations. 
2. Protect THE MOST VULNERABLE, lock them down.
3. Let ever・",FALSE,0,NA,2020-05-05 23:59:03,FALSE,NA,"1257822146644054016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kimkmcdaniel1",64,TRUE,FALSE,NA,NA
"#Trump says a vaccine can be developed in 9 months. Unfortunately for us, we've seen the finished product of what t・ https://t.co/IZtz5x1xwt",FALSE,0,NA,2020-05-05 23:59:02,TRUE,NA,"1257822140784685058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mas_Tank71",0,FALSE,FALSE,NA,NA
"@realDonaldTrump @FoxNews #Trump personally attacking people again. I suppose he considers this to be a smart formu・ https://t.co/16LE686k7l",FALSE,1,"realDonaldTrump",2020-05-05 23:58:58,TRUE,"1257744456591130624","1257822124288421890","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FoxmanMusic",0,FALSE,FALSE,NA,NA
"Classic Trump! 

#POTUS #Trump 

https://t.co/d6EQQhpnbl",FALSE,0,NA,2020-05-05 23:58:51,FALSE,NA,"1257822094395613190",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stephenscurr",0,FALSE,FALSE,NA,NA
"RT @mterr337: #trump predicts next year is going to be one of the best years we have ever had.

I believe it can be a wonderful year if we・",FALSE,0,NA,2020-05-05 23:58:49,FALSE,NA,"1257822086657081346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","23sandyjoy",38,TRUE,FALSE,NA,NA
"@IngrahamAngle ...there have been real updates on drugs actually proven to work but #lyinlaura is paid to confuse h・ https://t.co/313y0aSiaX",FALSE,0,"IngrahamAngle",2020-05-05 23:58:41,TRUE,"1257754348395864068","1257822052855103489","50769180","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LCatticus",0,FALSE,FALSE,NA,NA
"RT @GordonGChang: Past American presidents saved #China's communists. Prez #Trump says we're done with them. #Dobbs @LouDobbs @BillGertz",FALSE,0,NA,2020-05-05 23:58:31,FALSE,NA,"1257822013575458816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jin_bo_su",545,TRUE,FALSE,NA,NA
"RT @BennettCartoons: 5/6/2020- Prevention #coronavirus #CoronavirusOutbreak #CoronavirusPandemic #Trump #DonaldTrump #PresidentTrump #Coron・",FALSE,0,NA,2020-05-05 23:58:27,FALSE,NA,"1257821993618911232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ianlisser",13,TRUE,FALSE,NA,NA
"@atrupar @Vasu The doofus wears safety glasses but no mask. Hope he gets the virus #Trump",FALSE,1,"atrupar",2020-05-05 23:58:26,FALSE,"1257814281330069504","1257821990649561095","288277167","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fashion1987a",0,FALSE,FALSE,NA,NA
"@ProudResister @JoeBiden So the only way to #GetRidOfTrump according to supporters of @SenSanders is to not vote fo・ https://t.co/KE8edJ7My9",FALSE,0,"ProudResister",2020-05-05 23:58:21,TRUE,"1257788344781508608","1257821968801370112","755057897583804416","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoveIrreverence",0,FALSE,FALSE,NA,NA
"RT @DeeTwoCents: Can we all just agree that #Trump and the Republican Party are committing genocide? You think if white people were dying l・",FALSE,0,NA,2020-05-05 23:58:20,FALSE,NA,"1257821966079328258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PugDaddyDMC",176,TRUE,FALSE,NA,NA
"RT @darrylwalter: This ad really pissed off Trump. Sharing it so you can see it. #MourningInAmerica #Trump  https://t.co/y3f4oAMHau",FALSE,0,NA,2020-05-05 23:58:14,FALSE,NA,"1257821941588779017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dems_Pro_Libs",3,TRUE,FALSE,NA,NA
"RT @socal_paralegal: @VanityFair ""Two weeks after being pushed out of his post, the former head of a $1.5 billion federal health agency for・",FALSE,0,NA,2020-05-05 23:58:09,FALSE,NA,"1257821921590345735",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keraz37",1,TRUE,FALSE,NA,NA
"@jwgop @TheRickWilson @ProjectLincoln @realDonaldTrump There are plenty of Constitution loving Republicans who stan・ https://t.co/6uSSoxtnEQ",FALSE,0,"jwgop",2020-05-05 23:58:09,TRUE,"1257730611571286018","1257821918113280006","532690100","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rocks2Kick",0,FALSE,FALSE,NA,NA
"RT @Afro_Crypto: #coronavirus #COVID19

How long has @UN @who planned this #biowarfare epidemic on humanity? Why is depopulation vital for・",FALSE,0,NA,2020-05-05 23:58:08,FALSE,NA,"1257821914380349440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","brorbak",13,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump The @ProjectLincoln ""losers"" are laughing their asses off because your crippling insecurities have forced・",FALSE,0,NA,2020-05-05 23:58:06,FALSE,NA,"1257821909095514122",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usaproductpride",116,TRUE,FALSE,NA,NA
"RT @TheWisemanSaid2: @atrupar No American signed up to be a warrior.

People aren't suggesting a 2 year lockdown.

Trump didn't create the・",FALSE,0,NA,2020-05-05 23:57:59,FALSE,NA,"1257821876279300097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cherylallen1959",13,TRUE,FALSE,NA,NA
"South Dakota COVID-19 update: Death toll at 24 as active cases go down to 802 See Details Here ==&gt;・ https://t.co/LEfxqbXJMd",FALSE,0,NA,2020-05-05 23:57:55,TRUE,NA,"1257821860726804480",NA,"<a href=""http://www.akidthaine.com"" rel=""nofollow"">Clickclickme</a>","bitcoinconnect",0,FALSE,FALSE,NA,NA
"RT @rightNtruthMat: @Acosta Trump¨s charade in Arizona is a
panic trip to gaslight America

He has no empathy or concern and is only fuelin・",FALSE,0,NA,2020-05-05 23:57:50,FALSE,NA,"1257821841055313920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jsinvr",87,TRUE,FALSE,NA,NA
"RT @cognitivediss00: @Gal_NYCA ABSOLUTELY.... How did this happen that a #Trump FBI Director is actually #deepstate?  Who advised Trump???・",FALSE,0,NA,2020-05-05 23:57:48,FALSE,NA,"1257821832276672517",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cochran_bob",34,TRUE,FALSE,NA,NA
"RT @outerspacemanII: @f_mols #Russia gov refer ""back #ussr"" since putin moved in own run by #organizedcrime let's be real #Putin estimated・",FALSE,0,NA,2020-05-05 23:57:47,FALSE,NA,"1257821825561739264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","outerspacemanII",1,TRUE,FALSE,NA,NA
"@mmpadellan You left out 3 Day Old Taco Bell. Definitely more trustworthy than #Trump.",FALSE,1,"mmpadellan",2020-05-05 23:57:45,FALSE,"1257820028889636865","1257821819496796166","1640929196","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rhholt",0,FALSE,FALSE,NA,NA
"@realDonaldTrump @DavidMuir @ABCWorldNews The interview was a total waste of time. As always #Trump just repeated t・ https://t.co/M5sCt47HMM",FALSE,0,"realDonaldTrump",2020-05-05 23:57:45,TRUE,"1257768408256409601","1257821818485977088","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ESotomayorM",0,FALSE,FALSE,NA,NA
"RT @Golizadeh_m: Wild animals look good in the jungle, not in the Oval Office.

@realDonaldTrump 
#America #Trump #COVID19 #TrumpLiesAmeric・",FALSE,0,NA,2020-05-05 23:57:45,FALSE,NA,"1257821817407971328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Homa63237686",1,TRUE,FALSE,NA,NA
"RT @Deven_Intel: The #UnitedStates #Trump Administration is drafting what the Trump Adminstration is calling the Artemis Accords. This will・",FALSE,0,NA,2020-05-05 23:57:45,FALSE,NA,"1257821816917114883",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","badbonz",2,TRUE,FALSE,NA,NA
"RT @ASB_Breaking: BREAKING: The American Private military company that botched the #Venezuela coup provided security at #Trump¨s rallies",FALSE,0,NA,2020-05-05 23:57:43,FALSE,NA,"1257821812488122368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Charles68431225",82,TRUE,FALSE,NA,NA
"How to call. President hard at work calling. #Trump #CoronaVirusUpdates #CoronavirusTaskForce America will be ok be・ https://t.co/iPs7qlMtET",FALSE,0,NA,2020-05-05 23:57:40,TRUE,NA,"1257821799674523648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharityWhittier",0,FALSE,FALSE,NA,NA
"@f_mols #Russia gov refer ""back #ussr"" since putin moved in own run by #organizedcrime let's be real #Putin estimat・ https://t.co/ZK581HonbK",FALSE,1,"f_mols",2020-05-05 23:57:37,TRUE,"1254014141519376384","1257821787032862720","718003371639066625","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","outerspacemanII",1,FALSE,FALSE,NA,NA
"RT @Mindcite_US: Your daily reminder: America's second worst virus CAN be annihilated November 3, 2020  <U+0001F9A0> <U+2622><U+FE0F> 

#Coronavirus #Trump #VoteBlu・",FALSE,0,NA,2020-05-05 23:57:37,FALSE,NA,"1257821785560473600",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","aussiejackie",18,TRUE,FALSE,NA,NA
"@realDonaldTrump @DavidMuir @ABCWorldNews @ABC @DavidMuir there are 18k lies in 1,170 days associated with #trump -・ https://t.co/qEFaonwFmb",FALSE,0,"realDonaldTrump",2020-05-05 23:57:36,TRUE,"1257768408256409601","1257821782083584002","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlvondaHoward",0,FALSE,FALSE,NA,NA
"RT @ResistMike: @donnasfineart @WhiteHouse @realDonaldTrump WTF IS WRONG WITH @realDonaldTrump ????? I mean I saw last night on @CNN Specia・",FALSE,0,NA,2020-05-05 23:57:36,FALSE,NA,"1257821780712046597",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DMDATHM",2,TRUE,FALSE,NA,NA
"RT @RichforGA: I have seen the real polls in #GA07!   .@realDonaldTrump approval numbers are through the roof!!!   Don¨t listen to the fake・",FALSE,0,NA,2020-05-05 23:57:35,FALSE,NA,"1257821775229882368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatriotsRise3",171,TRUE,FALSE,NA,NA
"RT @rightNtruthMat: @Acosta Trump¨s charade in Arizona is a
panic trip to gaslight America

He has no empathy or concern and is only fuelin・",FALSE,0,NA,2020-05-05 23:57:33,FALSE,NA,"1257821768565358592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bkat5150",87,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump A sociopath...alone in a house he doesn¨t belong in...in a job he¨s not qualified for...during a national・",FALSE,0,NA,2020-05-05 23:57:32,FALSE,NA,"1257821765943910401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bryan33153095",1556,TRUE,FALSE,NA,NA
"RT @RichforGA: I have seen the real polls in #GA07!   .@realDonaldTrump approval numbers are through the roof!!!   Don¨t listen to the fake・",FALSE,0,NA,2020-05-05 23:57:31,FALSE,NA,"1257821761598562307",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carlocv62",171,TRUE,FALSE,NA,NA
"RT @Sassy4Trump: NO To Mail In Voting!! Make Voter ID Required!! #TRUMP 
#MAGAROLLERCOASTER 
<U+0001F5F3>@POLITICALWAROOM 
<U+2705>@KiltyJeremy 
<U+0001F5F3>@titan428・",FALSE,0,NA,2020-05-05 23:57:31,FALSE,NA,"1257821761464393734",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dunbdav",212,TRUE,FALSE,NA,NA
"RT @mog7546: Explosive Whistleblower Complaint by Ousted #HHS Official Says He Was PRESSURED TO GIVE CONTRACT to #Trump-Friendly PHARMA FIR・",FALSE,0,NA,2020-05-05 23:57:30,FALSE,NA,"1257821757622431745",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TinkertonC",64,TRUE,FALSE,NA,NA
"RT @zeusFanHouse: CNN Sends #Trump Campaign #CeaseAndDesist Letter For ｀Deceptive¨ Ad Showing #CNN Agreeing His Actions Saved Lives; Campai・",FALSE,0,NA,2020-05-05 23:57:21,FALSE,NA,"1257821719043203074",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cazam_c",208,TRUE,FALSE,NA,NA
