"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Resisters ADD: @PPersnickety @msppalt @MsPP01 @BLUE_W0LVERINE @Nicoxw1 @Free35036241 @JollyMollyRoger @ozzpack12¡¦ https://t.co/7cZxoBtx0j",FALSE,0,"PPersnickety",2020-05-05 19:57:29,TRUE,"1257761345824530434","1257761352728424455","889784361679290370","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PPersnickety",0,FALSE,FALSE,NA,NA
"RT @evacool_: According to information reported by local sources, the Israeli warplanes took off from northern Israel, then crossed the Jor¡¦",FALSE,0,NA,2020-05-05 19:57:28,FALSE,NA,"1257761351260344322",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hussein_hejazi",1,TRUE,FALSE,NA,NA
"RT @WonderWoman2KAG: I was going to ask when our murder hornet stimulus checks will arrive, &amp; then I saw this video. The media won't show u¡¦",FALSE,0,NA,2020-05-05 19:57:28,FALSE,NA,"1257761350245376003",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlueSea1964",71,TRUE,FALSE,NA,NA
"Donald #Trump fucked this up worse than any other fuck up (and he has had a lot) since he¡¯s been in office¡¦ https://t.co/TjrBy086V2",FALSE,0,NA,2020-05-05 19:57:27,TRUE,NA,"1257761347590381570",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DailyBrianB85",0,FALSE,FALSE,NA,NA
"#Resisters ADD: @PPersnickety @msppalt @MsPP01 @SadieTNResist @zelda229 @CraneIncorpora1 @FriendsofAnne¡¦ https://t.co/yFzl2WUtEM",FALSE,0,"PPersnickety",2020-05-05 19:57:27,TRUE,"1257761338857787392","1257761345824530434","889784361679290370","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PPersnickety",0,FALSE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump You say we¡¯re ¡°fighting a war¡± against #Covid19 &amp; you¡¯re a ¡°wartime president¡±. But FDR, Eisenhower, Kenne¡¦",FALSE,0,NA,2020-05-05 19:57:27,FALSE,NA,"1257761344151003142",NA,"<a href=""http://www.theawkwardrepublican.com"" rel=""nofollow"">Republican Tweets</a>","TheAwkwardGOP",16,TRUE,FALSE,NA,NA
"@CAPAction @jbveen #Trump wants everything come crashing down like Bannon said @DailyBeast_  as #Trump said in 2014 on @FoxNews !",FALSE,0,"CAPAction",2020-05-05 19:57:26,FALSE,"1257678939608117250","1257761339264643072","15554922","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CrazyEarthLover",0,FALSE,FALSE,NA,NA
"#Resisters ADD @PPersnickety @msppalt @MsPP01 @D_resists @uflo5 @FxckTheFarRight @NancyNoCo24 @klh0512 @BeckNonny¡¦ https://t.co/OobgmMUHZi",FALSE,0,NA,2020-05-05 19:57:25,TRUE,NA,"1257761338857787392",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PPersnickety",0,FALSE,FALSE,NA,NA
"RT @JustTheNews: Cuomo challenges Trump on suggestion that feds shouldn't give 'bailouts' to Democrat-led states #jtnreports #cuomo #trump¡¦",FALSE,0,NA,2020-05-05 19:57:24,FALSE,NA,"1257761333992239104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","babyboomerMJ",15,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet¡¦",FALSE,0,NA,2020-05-05 19:57:24,FALSE,NA,"1257761332532822017",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","letruthreign",67,TRUE,FALSE,NA,NA
"Their way, The morning &amp; afternoon crews of #MSNBC #CNN of selling #Trump junk 2 the public They give record number¡¦ https://t.co/CWWbnXtv5R",FALSE,0,NA,2020-05-05 19:57:24,TRUE,NA,"1257761331920297984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StCyrlyMe2",0,FALSE,FALSE,NA,NA
"RT @michaeljohns: This year's primaries and general election are about electing #DrainTheSwamp conservatives who will support the #MAGA age¡¦",FALSE,0,NA,2020-05-05 19:57:23,FALSE,NA,"1257761330058137600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RightsReform",403,TRUE,FALSE,NA,NA
"RT @SlyngCartoons: Honest Abe isn¡¯t lying. #HonestAbe #AbrahamLincoln #LincolnMemorial #Lincoln #TrumpIsALoser #Trump #NotMyPresident #Trum¡¦",FALSE,0,NA,2020-05-05 19:57:22,FALSE,NA,"1257761326270726145",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","meowkittyfb",3,TRUE,FALSE,NA,NA
"RT @BlueCongressNow: President Barack Obama was not responsible for the death of  nearly 70,000 American citizens and rising. He wasn¡¯t #Im¡¦",FALSE,0,NA,2020-05-05 19:57:18,FALSE,NA,"1257761307660599301",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jamesbrown_01",1542,TRUE,FALSE,NA,NA
"RT @EJDionne: ¡°Trump¡¯s unhinged rant about a new attack ad shows his weakness.¡±
#Trump pretended in 2016 that he wasn¡¯t a right-wing Republ¡¦",FALSE,0,NA,2020-05-05 19:57:17,FALSE,NA,"1257761302031843329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DrJoeOmaha",5,TRUE,FALSE,NA,NA
"RT @ChinaDaily: Experts from both the World Health Organization (#WHO) and the United States, including intelligence analysts, have contest¡¦",FALSE,0,NA,2020-05-05 19:57:16,FALSE,NA,"1257761300173766656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mohamme03832262",17,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 446<U+0001F1FA><U+0001F1F8>
His enemies are willing to let America fail to see #Trump lose. But unlike them, #Trump loves¡¦",FALSE,0,NA,2020-05-05 19:57:14,FALSE,NA,"1257761292213006336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tagruber",176,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 450<U+0001F1FA><U+0001F1F8>
""We're Gonna Do it AGAIN... We're gonna build the greatest economy in the world again, and it'¡¦",FALSE,0,NA,2020-05-05 19:57:14,FALSE,NA,"1257761291147624450",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FrancoTrumpster",135,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet¡¦",FALSE,0,NA,2020-05-05 19:57:13,FALSE,NA,"1257761288345829379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spindle15",67,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump You say we¡¯re ¡°fighting a war¡± against #Covid19 &amp; you¡¯re a ¡°wartime president¡±. But FDR, Eisenhower, Kenne¡¦",FALSE,0,NA,2020-05-05 19:57:13,FALSE,NA,"1257761288152809476",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KAUnderwood11",16,TRUE,FALSE,NA,NA
"@SusanLiTV Everybody is in trouble except Clorox. Unemployment funds about to run out. #Trump gave $500B to big cor¡¦ https://t.co/fuZ0UL1K8h",FALSE,0,"SusanLiTV",2020-05-05 19:57:12,TRUE,"1257758767258775558","1257761283341987840","430421961","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Netwatcher2015",0,FALSE,FALSE,NA,NA
"RT @EYEDROPMEDIA: Trump Army is WORLDWIDE. And growing biggly everyday. 

#DigitalArmy #WWG1WGA_WORLDWIDE #Trump #QAnon https://t.co/KMZzhW¡¦",FALSE,0,NA,2020-05-05 19:57:08,FALSE,NA,"1257761267688902657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hanon89121513",19,TRUE,FALSE,NA,NA
"RT @GianlucaBardell: @POTUS @SecPompeo @StateDept @CIA You remember<U+2753> I will always be for #trump<U+2757> https://t.co/1WJAJAywYA",FALSE,0,NA,2020-05-05 19:57:07,FALSE,NA,"1257761260101406721",NA,"<a href=""http://www.theawkwardrepublican.com"" rel=""nofollow"">Republican Tweets</a>","TheAwkwardGOP",2,TRUE,FALSE,NA,NA
"RT @alexmjordan: Donald #Trump BEAT them ALL &amp; kept his promise to #MAGA! This steadfast resolve, tireless energy, never-shaken optimism &amp;¡¦",FALSE,0,NA,2020-05-05 19:57:05,FALSE,NA,"1257761252866220034",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tagruber",73,TRUE,FALSE,NA,NA
"LIVE: President #Trump URGENT Speech at #Honeywell Face Mask Production Plant in #Arizona Beginning Soon.¡¦ https://t.co/GI5zDoXlT8",FALSE,0,NA,2020-05-05 19:57:02,TRUE,NA,"1257761242300715008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","diamondrn",0,FALSE,FALSE,NA,NA
"RT @OMGyernotsmart: BOOM! Sidney Powell Drops Bomb: #Comey and Company Prosecuted #Flynn So He and #Trump Would Not #Expose Their Crimes -¡¦",FALSE,0,NA,2020-05-05 19:56:56,FALSE,NA,"1257761213754327040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GracieLouDotCom",4,TRUE,FALSE,NA,NA
"RT @Laurie_Garrett: This just released by @WhiteHouse -- a fairly crude attempt to match #Trump admin ""rosy"" forecasts of declining #COVID1¡¦",FALSE,0,NA,2020-05-05 19:56:51,FALSE,NA,"1257761192770142208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","skyco_g",52,TRUE,FALSE,NA,NA
"RT @BobbieHill: @CBSNews #PresidentTalkingPileOfPigShit lies about why he's AFRAID to let #Fauci tell the truth of the impotent #Trump resp¡¦",FALSE,0,NA,2020-05-05 19:56:47,FALSE,NA,"1257761177519751178",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnAnn87825352",3,TRUE,FALSE,NA,NA
"RT @electroboyusa: My daughter and her grandmother are not only #DisloyalToTrump but they have pledged to hold the Senate accountable since¡¦",FALSE,0,NA,2020-05-05 19:56:41,FALSE,NA,"1257761151020142593",NA,"<a href=""http://www.theawkwardrepublican.com"" rel=""nofollow"">Republican Tweets</a>","TheAwkwardGOP",862,TRUE,FALSE,NA,NA
"Poor Donny he likes to fantasize people are crityof him for just no reason at all. <U+0001F92A>...how dare people hold him res¡¦ https://t.co/fA96Yfnuyk",FALSE,0,NA,2020-05-05 19:56:37,TRUE,NA,"1257761134590824450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","m_northquest",0,FALSE,FALSE,NA,NA
"RT @WonderWoman2KAG: I was going to ask when our murder hornet stimulus checks will arrive, &amp; then I saw this video. The media won't show u¡¦",FALSE,0,NA,2020-05-05 19:56:35,FALSE,NA,"1257761126407782400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jon29696777",71,TRUE,FALSE,NA,NA
"RT @Ih8uJ: The owner had put a Trump flag on his dock and the people across from his house complained to the club. Admirals told him that h¡¦",FALSE,0,NA,2020-05-05 19:56:32,FALSE,NA,"1257761116589096961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NatalieLiberty1",304,TRUE,FALSE,NA,NA
"RT @deAdder: Cartoon for @chronicleherald #TrumpPressBriefing #TrumpTownHall #FoxNews #LincolnMemorial #trump #Trump2020 https://t.co/JfWSq¡¦",FALSE,0,NA,2020-05-05 19:56:30,FALSE,NA,"1257761105696473088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BautistaBomb",850,TRUE,FALSE,NA,NA
"@PalmerReport @realDonaldTrump OMG: WHY DID THIS GROUP TAKE NAME OF THAT GUY WHO ALMOST, BUT NOT QUITE, SUFFERED AS¡¦ https://t.co/DYqdoZcAg1",FALSE,0,"PalmerReport",2020-05-05 19:56:28,TRUE,"1257737278379737093","1257761099056726017","15115280","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","data4all",0,FALSE,FALSE,NA,NA
"RT @yonan_ann: @tnh1218 @JenBenPowers Too many people are dying for no reason. They could've lived another 10-20 years. Lives stolen for an¡¦",FALSE,0,NA,2020-05-05 19:56:25,FALSE,NA,"1257761087367364610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RoseFromPhila",22,TRUE,FALSE,NA,NA
"effort to #steal a #SupremeCourt #seat from 
#BarackObama w/a year left in his #presidency, then handed it to¡¦ https://t.co/T1JzK9mYTX",FALSE,0,"Kegan05",2020-05-05 19:56:23,TRUE,"1257760433282281472","1257761077544157189","21906070","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kegan05",0,FALSE,FALSE,NA,NA
"RT @SlyngCartoons: Honest Abe isn¡¯t lying. #HonestAbe #AbrahamLincoln #LincolnMemorial #Lincoln #TrumpIsALoser #Trump #NotMyPresident #Trum¡¦",FALSE,0,NA,2020-05-05 19:56:22,FALSE,NA,"1257761074281156611",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ImmigNewsDigest",3,TRUE,FALSE,NA,NA
"If #Trump is not removed ASAP millions of innocent American will die needlessly. https://t.co/6LpFssr3S7",FALSE,0,NA,2020-05-05 19:56:21,FALSE,NA,"1257761069587550208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yonan_ann",0,FALSE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet¡¦",FALSE,0,NA,2020-05-05 19:56:21,FALSE,NA,"1257761068937547780",NA,"<a href=""http://www.theawkwardrepublican.com"" rel=""nofollow"">Republican Tweets</a>","TheAwkwardGOP",67,TRUE,FALSE,NA,NA
"RT @BernieConnor9: Just listen to #DrRickBright here!!! Please!! If this proves true it should spell the end of this entire #Trump administ¡¦",FALSE,0,NA,2020-05-05 19:56:20,FALSE,NA,"1257761064239853569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KauaiHorses",1,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet¡¦",FALSE,0,NA,2020-05-05 19:56:13,FALSE,NA,"1257761034426822656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jwpsr",67,TRUE,FALSE,NA,NA
"RT @electroboyusa: My daughter and her grandmother are not only #DisloyalToTrump but they have pledged to hold the Senate accountable since¡¦",FALSE,0,NA,2020-05-05 19:56:11,FALSE,NA,"1257761025664966656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Al_Solzhenitsyn",862,TRUE,FALSE,NA,NA
"RT @AwakenedOutlaw: <U+2611><U+FE0F> Being read out of her clearance
<U+2611><U+FE0F> Any further access to her private email account from her #StateDepartment tenure¡¦",FALSE,0,NA,2020-05-05 19:56:07,FALSE,NA,"1257761009210724352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RealWoodyVanErk",100,TRUE,FALSE,NA,NA
"RT @GianlucaBardell: @POTUS @SecPompeo @StateDept @CIA You remember<U+2753> I will always be for #trump<U+2757> https://t.co/1WJAJAywYA",FALSE,0,NA,2020-05-05 19:56:04,FALSE,NA,"1257760998552936449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GusNazionale",2,TRUE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump You say we¡¯re ¡°fighting a war¡± against #Covid19 &amp; you¡¯re a ¡°wartime president¡±. But FDR, Eisenhower, Kenne¡¦",FALSE,0,NA,2020-05-05 19:56:03,FALSE,NA,"1257760994538987520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winetast3r",16,TRUE,FALSE,NA,NA
"We Are About to Commit Collective Suicide <U+2013> Mother Jones

¡°It¡¯s not ¡®collective¡¯, it¡¯s being forced on us by the GO¡¦ https://t.co/QtIK5JoT32",FALSE,0,NA,2020-05-05 19:56:01,TRUE,NA,"1257760986607411200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlogForArizona",0,FALSE,FALSE,NA,NA
"RT @AndyOstroy: @realDonaldTrump The @ProjectLincoln ""losers"" are laughing their asses off because your crippling insecurities have forced¡¦",FALSE,0,NA,2020-05-05 19:55:49,FALSE,NA,"1257760933474111490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sally71004896",56,TRUE,FALSE,NA,NA
"RT @Goldstatetimes: * New Headline @ Golden State Times (dot) com * 

President Trump says Washington DC will NEVER be a State¡¦
@TheDemocra¡¦",FALSE,0,NA,2020-05-05 19:55:48,FALSE,NA,"1257760930882031617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pd8557",12,TRUE,FALSE,NA,NA
"RT @stephenWalt: If the #trump administration's ""handling"" of the #COVID19 crisis were competent and effective, they'd be eager to have off¡¦",FALSE,0,NA,2020-05-05 19:55:47,FALSE,NA,"1257760928067616777",NA,"<a href=""https://github.com/TwidereProject"" rel=""nofollow"">twidered</a>","twyeets",2,TRUE,FALSE,NA,NA
"Honest Abe isn¡¯t lying. #HonestAbe #AbrahamLincoln #LincolnMemorial #Lincoln #TrumpIsALoser #Trump #NotMyPresident¡¦ https://t.co/wHF4v8mrOV",FALSE,1,NA,2020-05-05 19:55:47,TRUE,NA,"1257760924607246337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SlyngCartoons",3,FALSE,FALSE,NA,NA
"RT @RichforGA: Honored to stand with these GOP Congressmen to support President Trump and KAG!  #MondayMotivation #KAG #Trump2020 #Trump #G¡¦",FALSE,0,NA,2020-05-05 19:55:46,FALSE,NA,"1257760921969197067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MSNDeplorable52",267,TRUE,FALSE,NA,NA
"RT @deAdder: Cartoon for @chronicleherald #TrumpPressBriefing #TrumpTownHall #FoxNews #LincolnMemorial #trump #Trump2020 https://t.co/JfWSq¡¦",FALSE,0,NA,2020-05-05 19:55:43,FALSE,NA,"1257760907414908928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NJ_Lindquist",850,TRUE,FALSE,NA,NA
"RT @Goldstatetimes: *#Trump Townhall THREAD*

We will Cover President @realDonaldTrump Townhall with @FoxNews on this Thread! 1/? #TrumpTow¡¦",FALSE,0,NA,2020-05-05 19:55:42,FALSE,NA,"1257760903124090880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pd8557",58,TRUE,FALSE,NA,NA
"Dr. Bright¡¯s efforts . . . HHS political leadership leveled baseless criticisms against him for his proactive effor¡¦ https://t.co/MgWnMmjxE5",FALSE,0,NA,2020-05-05 19:55:41,TRUE,NA,"1257760902595719170",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PatriciaSouthC",0,FALSE,FALSE,NA,NA
"RT @Goldstatetimes: *YouTube did NOT send Notification for this Upload* 

GEORGE CONWAY IS A STONE COLD LOSER: #Trump Speaks to the Media b¡¦",FALSE,0,NA,2020-05-05 19:55:36,FALSE,NA,"1257760880692850689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Stars4P",9,TRUE,FALSE,NA,NA
"RT @alexmjordan: <U+0001F1FA><U+0001F1F8>#JordansViewExpress 450<U+0001F1FA><U+0001F1F8>
""We're Gonna Do it AGAIN... We're gonna build the greatest economy in the world again, and it'¡¦",FALSE,0,NA,2020-05-05 19:55:33,FALSE,NA,"1257760869381017600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tagruber",135,TRUE,FALSE,NA,NA
"They don't need any experience in procurement, if all they've been doing is launching operations to steal PPE purch¡¦ https://t.co/9Zrd1Jyvt2",FALSE,0,NA,2020-05-05 19:55:30,TRUE,NA,"1257760855652958215",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","swedishbriefs",0,FALSE,FALSE,NA,NA
"RT @TheDailyEdge: Dear #MAGA voters:

In 2016, your vote may have been influenced by reality TV.

In 2020, it should be based on observed r¡¦",FALSE,0,NA,2020-05-05 19:55:30,FALSE,NA,"1257760855598358529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandy85277057",19,TRUE,FALSE,NA,NA
"RT @vijayprashad: It was a great pleasure to speak with @rogerwaters - the revolutionary musician - about how the planet needs human cooper¡¦",FALSE,0,NA,2020-05-05 19:55:28,FALSE,NA,"1257760847750815745",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sinsikou",132,TRUE,FALSE,NA,NA
"@dvillella @realDonaldTrump Abe Lincoln was not amused by the Trump stunt. 

#LincolnMemorial #Lincoln¡¦ https://t.co/QLo6AhvU3g",FALSE,0,"dvillella",2020-05-05 19:55:28,TRUE,"1257635656806866945","1257760844982747136","43014978","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CatskillJulie",0,FALSE,FALSE,NA,NA
"RT @Dr_Eager: Strange times
#Trump is NUTS
Oh how cute a mother Wrench is feeding its hatchlings in the nest https://t.co/QHhVOM7YeC",FALSE,0,NA,2020-05-05 19:55:24,FALSE,NA,"1257760828067057664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SI_Blue10307",5,TRUE,FALSE,NA,NA
"RT @mog7546: Coronavirus Update (Live):  #USA

Total Cases.             1,218,638
New Cases Today.      +5,803

TOTAL DEATHS.            70¡¦",FALSE,0,NA,2020-05-05 19:55:22,FALSE,NA,"1257760821913976834",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nancypeggy",24,TRUE,FALSE,NA,NA
"RT @Hellacort: The price of reopening the economy: tens of thousands of American lives. #Trump doesn't care, and by extension #RepublicansD¡¦",FALSE,0,NA,2020-05-05 19:55:22,FALSE,NA,"1257760819850469376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rjaviervasquez",9,TRUE,FALSE,NA,NA
"RT @pollsofpolitics: How did @realDonaldTrump handle the #coronavirus Pandemic in the crucial first days &amp; weeks??

Please Vote and Retweet¡¦",FALSE,0,NA,2020-05-05 19:55:21,FALSE,NA,"1257760816339664898",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sallyjusticeca",67,TRUE,FALSE,NA,NA
